"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.07326078552682e-34,0.594377730895016,0.988,0.785,1.9846738445962e-30,"1","JUNB"
4.96095429968021e-34,1.4860856386981,0.585,0.188,9.17379669096864e-30,"1","DUSP2"
1.87999737477517e-33,0.56561812529253,0.971,0.76,3.47649114543424e-29,"1","DUSP1"
1.07282262079914e-32,1.16024711472982,0.734,0.353,1.98386359038176e-28,"1","IER5"
4.47121550718336e-32,1.63853157147371,0.571,0.165,8.26817171588348e-28,"1","TNFSF9"
2.6245162793766e-31,0.686466388115094,0.95,0.711,4.85325550382321e-27,"1","HSPA5"
1.56782500030347e-30,1.19745584522621,0.635,0.278,2.89922199056118e-26,"1","PMAIP1"
2.41246633521275e-30,1.13319316103635,0.707,0.359,4.46113274707543e-26,"1","OTUD1"
6.79521335008753e-30,0.883011418113886,0.758,0.464,1.25657085269819e-25,"1","LMNA"
6.38203691664965e-26,0.555082261157884,0.939,0.683,1.18016626662685e-21,"1","CEBPD"
4.98445578644444e-24,1.55457298640346,0.362,0.114,9.21725564029306e-20,"1","TSPYL2"
1.12818547274343e-23,1.56741054864124,0.551,0.243,2.08624057619715e-19,"1","ZNF331"
9.54490695812516e-23,1.04426454723254,0.635,0.311,1.7650441946965e-18,"1","PDE4B"
2.00394860130508e-21,0.844536954982636,0.792,0.485,3.70570175353335e-17,"1","PDK4"
4.87332383822916e-21,1.88871890614847,0.301,0.079,9.01175044165337e-17,"1","SEMA4A"
6.44691393666039e-21,0.645966743954397,0.844,0.597,1.19216332516724e-16,"1","CITED2"
8.95384130558168e-21,0.992961254059306,0.686,0.35,1.65574433422816e-16,"1","RGCC"
5.35270186609304e-19,1.21038299509884,0.451,0.178,9.89821629077925e-15,"1","CXCL2"
1.62603457547061e-18,0.71977289617088,0.736,0.474,3.00686313696026e-14,"1","PLIN2"
3.07196090451615e-18,0.607150516859476,0.828,0.469,5.68067010463127e-14,"1","TMEM176A"
6.48274538145036e-18,1.2425975760195,0.415,0.158,1.1987892759378e-13,"1","TNF"
8.79081089479303e-18,1.04541570354655,0.439,0.154,1.62559675066513e-13,"1","IL2RA"
1.16332789868293e-16,0.745464853680505,0.73,0.451,2.15122595024448e-12,"1","RGS2"
1.29181657217018e-16,0.601759163166645,0.784,0.477,2.3888272052571e-12,"1","CD93"
