"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.7222080153146e-07,0.710635525057001,0.418,0.223,0.00459071768562259,"13","SNHG7"
1.73990325180005e-07,0.749508240778551,0.427,0.241,0.00463788610799822,"13","ZCCHC17"
1.74635773331523e-07,0.55036590336992,0.518,0.324,0.00465509117392508,"13","MED4"
1.75533771273804e-07,0.690154475642364,0.409,0.221,0.00467902820707453,"13","LYPLA2"
1.82643537025004e-07,0.647493127240272,0.455,0.266,0.00486854612293851,"13","RPF2"
1.85252441249837e-07,0.579832913118247,0.509,0.323,0.00493808907395566,"13","ZMAT2"
1.90355167644014e-07,0.918065413033517,0.345,0.165,0.00507410734871885,"13","CYTH2"
1.95269249450629e-07,0.618102229594662,0.523,0.332,0.00520509711335597,"13","DECR1"
1.96560430050719e-07,0.706045249400049,0.4,0.212,0.00523951482343196,"13","FDFT1"
1.98975217349666e-07,1.17450570405042,0.323,0.148,0.00530388339367271,"13","TMED1"
2.09495916248273e-07,0.792094696184821,0.382,0.2,0.00558432314351396,"13","CNP"
2.13818453131144e-07,0.985768487310402,0.327,0.147,0.00569954468666377,"13","PPIL3"
2.21984639727028e-07,0.923020392861838,0.355,0.176,0.00591722255656366,"13","GALM"
2.32590588518447e-07,0.623002665165965,0.482,0.3,0.00619993472754771,"13","GANAB"
2.3753811848585e-07,0.54552980541876,0.509,0.318,0.00633181608635883,"13","TMEM173"
2.45100462747347e-07,0.535457026625161,0.564,0.375,0.00653339793499327,"13","SRP72"
2.50997141255576e-07,0.739036589266054,0.436,0.261,0.00669057979730863,"13","TIPRL"
2.52627025122854e-07,0.830163888485086,0.395,0.22,0.00673402598167481,"13","PTGR1"
2.57340285095874e-07,0.589171302467357,0.473,0.283,0.00685966263951561,"13","GLA"
2.58803935411512e-07,0.542166791240315,0.545,0.353,0.00689867770232925,"13","GSPT1"
2.68077762448208e-07,1.20404476322421,0.305,0.138,0.00714588083581944,"13","ELAC2"
2.68601972482957e-07,0.567387350720734,0.491,0.303,0.0071598541785057,"13","GDE1"
2.81135096371667e-07,0.642697237911934,0.459,0.28,0.00749393712888315,"13","IRAK1"
2.99105789390398e-07,0.868699600726629,0.345,0.165,0.00797296392199046,"13","RILP"
2.99741655469702e-07,0.638001957752272,0.468,0.286,0.00798991356820038,"13","NRBP1"
3.02301547603812e-07,0.900107040687625,0.35,0.179,0.00805815005292723,"13","PYM1"
3.0567494627891e-07,1.08555869243606,0.305,0.143,0.00814807136801063,"13","TMUB1"
3.05780254702698e-07,1.03148791505294,0.318,0.15,0.00815087846935512,"13","ATG101"
3.08882113047664e-07,0.722043998826335,0.423,0.242,0.00823356160539853,"13","COMMD2"
3.09795557042563e-07,0.650901500406951,0.405,0.219,0.00825791036852657,"13","LACTB2"
3.13858257413786e-07,0.977629076603802,0.35,0.172,0.00836620570962187,"13","OXLD1"
3.15175818528703e-07,1.10684069801599,0.309,0.142,0.00840132661870111,"13","PSMG4"
3.159182386367e-07,0.940828849038309,0.355,0.18,0.00842111656909988,"13","LCMT1"
