"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DCAF5",0.0102260810293857,0.100263247850393,0.203,0.231,1
"KRTCAP2",0.0102293151457457,-0.233735377274789,0.398,0.419,1
"UBR3",0.0103249320252054,0.479645909335522,0.175,0.162,1
"TOP2B",0.0103284727757627,0.113043105160994,0.211,0.193,1
"NOTCH2",0.0103471053609461,0.309286801567601,0.258,0.249,1
"DNPEP",0.0103815995508921,0.230744627393783,0.131,0.117,1
"FAM136A",0.0103934824856788,-0.0777457441609214,0.143,0.125,1
"RGS2",0.0104493680978524,0.0679348858112088,0.427,0.491,1
"NCOR1",0.0104678071158234,0.148371377024016,0.37,0.361,1
"R3HDM2",0.0104690585371037,-0.122540849954207,0.236,0.261,1
"GNB4",0.010474139556668,-0.218064609789789,0.344,0.37,1
"TM2D1",0.0106172212967686,-0.247121477776587,0.146,0.164,1
"KPNA2",0.0106290778854349,-0.150350212401114,0.191,0.213,1
"TMEM50A",0.0106508437739568,-0.258551383550916,0.513,0.55,1
"SAE1",0.0107092217027811,-0.224235645752392,0.117,0.134,1
"GOPC",0.0108253825633921,-0.173495280741213,0.216,0.239,1
"TRABD",0.0109078111179788,0.158604449140195,0.136,0.121,1
"ZFAND2B",0.0110215634294649,-0.217100018949,0.107,0.123,1
"KDM6A",0.011112968239728,0.480484196836009,0.179,0.165,1
"TMEM60",0.0111749804348391,-0.382542040087775,0.162,0.179,1
"JMJD6",0.0111838793249404,0.116714863781071,0.263,0.299,1
"NINJ1",0.0111851675279823,-0.093418646333391,0.765,0.839,1
"SAFB",0.0112713377496478,0.169850496806035,0.29,0.276,1
"PLEKHM1",0.0112992898282244,0.42921885669337,0.152,0.138,1
"RAP2B",0.0114949162794085,-0.0359632898228901,0.608,0.615,1
"SPATA6",0.01153911234086,-0.171275662700318,0.18,0.203,1
"TNFAIP8L2",0.011602489990213,-0.449071930658115,0.215,0.23,1
"NFATC2IP",0.0117079846161989,-0.0254150608844268,0.154,0.174,1
"ITGB1",0.0117621634062575,-0.17017601156133,0.589,0.632,1
"FAM76B",0.0117977870638023,-0.0940976252755739,0.13,0.149,1
"PICALM",0.0119419507586646,-0.157710555833388,0.529,0.569,1
"NNT",0.0119616525050375,-0.236911328990624,0.143,0.16,1
"CCNL2",0.0119849326601517,0.436955011823688,0.233,0.226,1
"MRPS16",0.0120357369034007,-0.286889780051789,0.226,0.244,1
"TSSC4",0.0120590413205638,-0.441579246135152,0.111,0.126,1
"DYNLT3",0.0120594674422039,-0.416616813727081,0.167,0.182,1
"DHX8",0.0122126758715654,0.0945768811642839,0.143,0.128,1
"NUFIP2",0.0123009633632296,0.150962029157575,0.556,0.534,1
"PPP6R1",0.0123367324330106,-0.20603322134646,0.195,0.215,1
"PPP1CC",0.012397788891247,-0.336713515185784,0.292,0.314,1
"MPRIP",0.012404239459446,0.329364887192066,0.101,0.088,1
"DGKZ",0.0124134700906568,-0.0322204877291589,0.301,0.336,1
"MEPCE",0.0124888195039913,0.133225703228056,0.122,0.141,1
"SETD2",0.0125593618821706,0.27838241219223,0.306,0.297,1
"HS1BP3",0.0125817751278986,0.189075308636839,0.152,0.138,1
"KDM7A",0.0126955568131525,0.000854507844488928,0.168,0.19,1
"MED23",0.0127203297510445,-0.0450578420573249,0.093,0.109,1
"PPP1R21",0.0127467935432984,-0.179101374304089,0.25,0.274,1
"PRCC",0.0127659889743482,0.198445339938429,0.145,0.131,1
"RPS6KB2",0.0129112595673462,-0.262426716190504,0.112,0.127,1
"POLR2H",0.0129859399836737,-0.175961360920843,0.129,0.146,1
"RSU1",0.0130591245306059,0.000389394270937413,0.227,0.208,1
"SPIDR",0.0130659526812415,0.0610377758971421,0.172,0.191,1
"CIAO1",0.0130728013236767,-0.193226030353583,0.235,0.259,1
"SIK2",0.0131517888164852,0.363763657120069,0.148,0.133,1
"PLP2",0.0132438699980865,-0.0513432827447753,0.1,0.086,1
"SSR2",0.013268187033592,-0.245054325573945,0.403,0.425,1
"VPS37B",0.0135201225748898,0.480790295200341,0.179,0.169,1
"ST3GAL1",0.0135705908456071,-0.0163948776776269,0.342,0.377,1
"EIF4E2",0.0136231726735147,-0.0573785203146727,0.249,0.228,1
"BRD9",0.0136360464673984,-0.034486308591212,0.114,0.132,1
"MBP",0.0136824194206875,-0.017933179433317,0.252,0.278,1
"SLC9A1",0.0137941913806484,0.171315437485952,0.098,0.115,1
"ZBTB10",0.0138150746509791,0.0484034122010228,0.182,0.206,1
"ALG13",0.013819500847984,-0.0594380418348639,0.216,0.241,1
"ZC3H15",0.0138314177249243,-0.177891802087815,0.318,0.346,1
"SMARCA4",0.0138513267190016,0.273291671239445,0.216,0.204,1
"CHTOP",0.0138665191960951,-0.0925271516111522,0.211,0.234,1
"TMEM94",0.0139195560678824,-0.0850191714919403,0.177,0.198,1
"IRAK4",0.0139544954490936,0.0227521192407977,0.133,0.152,1
"C1QBP",0.0139884087124071,-0.175905633946003,0.265,0.243,1
"NAA25",0.0140841995226349,0.00521901547380743,0.091,0.107,1
"LMF2",0.0141016370594004,0.169106216021485,0.199,0.183,1
"ARMCX3",0.0141125869637242,-0.222540292434146,0.254,0.277,1
"GABARAPL1",0.0142413397507655,0.0407685533565171,0.158,0.179,1
"SNX6",0.0142488579932567,-0.189490569875966,0.764,0.851,1
"METTL22",0.0143281302299429,-0.233986359290738,0.109,0.124,1
"PSMD11",0.0145479195035963,-0.213797911275478,0.218,0.24,1
"RAP1B",0.0146211229040296,-0.223196633500869,0.517,0.551,1
"API5",0.0146462805814057,0.0408393853460273,0.197,0.18,1
"LSM7",0.014649993214499,-0.0777139036921234,0.286,0.267,1
"RNPEPL1",0.0146576626603091,-0.18747820309971,0.245,0.268,1
"ASH1L",0.0147489133298966,0.2978784839691,0.348,0.343,1
"FAM107B",0.0147824784426765,0.124117638647903,0.237,0.222,1
"HDAC2",0.0147956837545623,-0.0527666057159068,0.244,0.225,1
"TGS1",0.0148705149774601,-0.14025750420952,0.147,0.166,1
"FCGR2A",0.0148758466274609,-0.15186510264588,0.729,0.81,1
"NDUFAB1",0.0149043447770682,-0.404763836503131,0.303,0.316,1
"SCFD1",0.0149540810201445,-0.0447037386000507,0.154,0.174,1
"L3MBTL2",0.0149645867841146,-0.388284939730511,0.088,0.102,1
"ZCCHC8",0.0149875084618116,-0.0699684473906166,0.148,0.167,1
"WIPI1",0.0151198442293999,-0.0802593392036408,0.096,0.111,1
"BID",0.0151423859701128,-0.307011488518985,0.27,0.291,1
"EPS15L1",0.0152529911024653,0.442744098794651,0.131,0.119,1
"RYR1",0.015289613312437,0.595443537669945,0.209,0.202,1
"EGLN1",0.0152956078303212,-0.168373016429163,0.17,0.188,1
"GPBP1",0.0153433706539407,-0.0290757575246009,0.368,0.405,1
"AK6",0.0154786618860979,0.0673799833724628,0.13,0.114,1
"EXOSC1",0.0154806137540262,-0.387135396588943,0.108,0.122,1
"SETD1B",0.0155451686202399,-0.0608348222472446,0.086,0.101,1
"PPP4R3A",0.0156196564321093,0.249065519186522,0.297,0.29,1
"SCARF1",0.0156355398897031,0.322053251387112,0.108,0.094,1
"SETD5",0.0156585069299067,0.399354186854861,0.26,0.253,1
"MYO9A",0.0156706205042376,0.0518521206680328,0.122,0.14,1
"PDCD6IP",0.0157522690715323,0.0354369362858122,0.414,0.403,1
"CCNT2",0.0157897279820116,0.423313602603766,0.2,0.188,1
"DNASE1L1",0.0158201118380843,0.170368020238427,0.131,0.117,1
"SS18",0.0159222985558934,-0.0646781439721267,0.136,0.154,1
"DNM1",0.0161066400117094,0.700859836491344,0.187,0.179,1
"PIGT",0.0162518618628768,-0.00913404120456462,0.262,0.246,1
"XPNPEP1",0.0164066287353562,0.0874007786977999,0.113,0.099,1
"CASD1",0.0164697950710653,-0.15107119361964,0.106,0.121,1
"SMARCC2",0.0166275647359759,0.149857305096312,0.272,0.259,1
"EXT2",0.0166321369710472,-0.18592915891112,0.111,0.127,1
"TMEM9",0.0166762243155892,-0.431795562693921,0.089,0.102,1
"NFKB2",0.0166955062571896,0.495341281183476,0.256,0.255,1
"ARF4",0.0167142859155749,-0.0310950667018668,0.42,0.451,1
"SESN2",0.0167150224653174,-0.0143764315692569,0.114,0.13,1
"GNA12",0.0167297596469452,0.37109409816906,0.154,0.141,1
"CSGALNACT2",0.0167386881246678,0.422616847894384,0.157,0.145,1
"JKAMP",0.0168877729384262,-0.220377553975913,0.247,0.268,1
"NCBP3",0.0168915666392094,0.0390965764389851,0.165,0.187,1
"NTMT1",0.0169732161032772,-0.35134384540319,0.116,0.131,1
"SNX17",0.0170515232994165,-0.0431100800321658,0.304,0.285,1
"HSD17B10",0.0171000910143506,-0.208798067291582,0.148,0.13,1
"SENP6",0.0172226335190356,-0.079694185327376,0.359,0.388,1
"DGUOK",0.0174971463140404,-0.109795707831279,0.186,0.169,1
"IQSEC1",0.0175509140096587,0.0376167626563338,0.209,0.235,1
"PSMG2",0.0176439713635499,-0.326960782271522,0.273,0.29,1
"NAA60",0.0177254801276908,-0.193970474425252,0.166,0.185,1
"MAU2",0.0177684628200159,0.0247478570906116,0.12,0.138,1
"DDAH2",0.0177814786851405,0.00267903079159404,0.413,0.383,1
"STAMBP",0.0178765533908324,0.0971235756089797,0.149,0.134,1
"TLE3",0.0178879454095515,0.0408639706446396,0.165,0.186,1
"MRPS34",0.0179328101559756,-0.174826670725831,0.285,0.263,1
"FBXO21",0.0179836126899412,-0.152113242165687,0.107,0.123,1
"NKTR",0.0180365222350341,0.190002869232787,0.306,0.342,1
"RABGEF1",0.0180720436961828,0.188739107323273,0.103,0.12,1
"TRAF3",0.0182209504012391,0.0504737965565784,0.124,0.141,1
"AKAP11",0.0182361368224773,-0.274373196336972,0.18,0.197,1
"UBAP1",0.018374994724294,0.206640704441843,0.217,0.202,1
"HNRNPA0",0.0184352808622512,0.0944435944993237,0.402,0.398,1
"TNKS",0.0184944566359024,0.34321785591485,0.108,0.096,1
"MAP4K4",0.0185091269231578,-0.0764285902505216,0.339,0.376,1
"UBE2G2",0.0185783345685181,-0.0416570040859861,0.199,0.221,1
"ZNF12",0.0185953458400006,-0.0560945843112192,0.115,0.131,1
"UNC45A",0.0187281158317342,0.0918415839172257,0.119,0.105,1
"DDX56",0.0187583132565263,0.20236870700827,0.103,0.09,1
"VDAC2",0.018854325767154,-0.304313962222005,0.332,0.35,1
"MRPL28",0.0188913135277073,-0.40717856301252,0.152,0.168,1
"CAMK1D",0.0189040255321408,-0.0295622000883798,0.117,0.133,1
"PTK2B",0.0191938794603882,0.111512062963962,0.122,0.14,1
"LATS2",0.0192721229439546,-0.0221574955977342,0.108,0.124,1
"QSER1",0.0193658768320234,-0.193472276455363,0.197,0.216,1
"SAMD1",0.0194044809430566,-0.296477004889929,0.125,0.14,1
"DNAJC15",0.0194233173076368,-0.122810390010076,0.279,0.259,1
"PXDC1",0.0194309272796438,0.218271309915655,0.253,0.243,1
"TCEA1",0.0196714046213516,-0.262229551540715,0.354,0.376,1
"KIDINS220",0.0196952286412238,-0.102765779513864,0.341,0.369,1
"STX12",0.0200990235358104,-0.222393595635297,0.327,0.351,1
"S100A8",0.0201698750121889,0.175022172581376,0.148,0.134,1
"RWDD1",0.0202152043192938,-0.329352776599359,0.284,0.299,1
"BZW2",0.0203841535032074,-0.329806013648275,0.098,0.111,1
"PSMD12",0.0203982470941632,0.045829324999097,0.28,0.264,1
"LAMTOR3",0.0206146644944483,-0.172400798394875,0.262,0.286,1
"ZNF326",0.0207326031602107,-0.0484002741088351,0.165,0.184,1
"ANKIB1",0.0209144864793016,-0.0688402285506929,0.176,0.196,1
"KBTBD2",0.021003847423411,-0.0143389568168666,0.207,0.232,1
"B3GALT6",0.0210468950833972,0.0152921927436738,0.101,0.089,1
"BRI3BP",0.0213235782649371,-0.296141183189249,0.088,0.102,1
"TNFRSF11A",0.0213707900305438,0.0702084748521641,0.305,0.293,1
"FAM135A",0.0214527698830152,0.103031497739873,0.088,0.102,1
"GTPBP6",0.0215015575358536,0.110522599950166,0.145,0.13,1
"METTL14",0.0215664331458366,-0.10983681299649,0.097,0.111,1
"ZNF160",0.0218292345783381,0.0533066657615433,0.12,0.137,1
"WDR18",0.0218659246604957,-0.391212688289077,0.098,0.111,1
"NSMCE3",0.0220744689518756,0.244850656263483,0.11,0.097,1
"DPM2",0.0221254233765789,-0.398077104907984,0.152,0.166,1
"NDUFS5",0.0221552712597836,-0.276881371156367,0.443,0.462,1
"VAC14",0.0223077820696806,0.230755426941238,0.213,0.202,1
"TFDP1",0.0224379847770593,0.0160536665082249,0.114,0.101,1
"DHX32",0.0225394045342179,-0.094323208731361,0.092,0.106,1
"ANXA6",0.0226760201887258,-0.152031893568174,0.133,0.15,1
"UBR1",0.0226892579054496,-0.0335194248223457,0.126,0.142,1
"AKAP17A",0.0228151759177102,0.376171684115526,0.208,0.199,1
"CHD1",0.0228402970620007,0.183899174601914,0.403,0.405,1
"FOXJ2",0.0228777813123325,-0.187144258067239,0.093,0.107,1
"WAC-AS1",0.0229032980136947,-0.186120840408154,0.104,0.117,1
"C19orf25",0.0229161233009619,0.340143858713083,0.138,0.126,1
"NUS1",0.0229981714495747,0.0270396077108365,0.17,0.155,1
"TM9SF4",0.0234767854947416,0.101815078099742,0.204,0.189,1
"TBCD",0.0235757312231751,0.297688421642008,0.137,0.125,1
"SRCAP",0.0235927715774991,0.0784598683509685,0.092,0.106,1
"FAF1",0.0236859149158123,-0.00857629361417533,0.144,0.16,1
"ALKBH7",0.0238369772964681,-0.375149323861335,0.272,0.288,1
"SRSF11",0.0239478986122184,-0.0147894814222367,0.465,0.5,1
"COPA",0.0240695619065096,0.166699254404919,0.362,0.358,1
"ADIPOR1",0.0244628622697294,-0.00142612620011584,0.367,0.354,1
"FAM53C",0.024591439591655,0.375355254206829,0.32,0.322,1
"RNF181",0.0245963436674691,-0.137001332548983,0.391,0.368,1
"PEX19",0.0246512706370272,-0.311939914678189,0.088,0.1,1
"ARMC8",0.0246978274984218,-0.0380877778779334,0.117,0.132,1
"ERLEC1",0.0248847146644262,-0.275836530085967,0.268,0.288,1
"VAMP3",0.0250227055963916,-0.0678092904655568,0.327,0.308,1
"ARRB1",0.0250315866176958,-0.0680212579479441,0.207,0.229,1
"DHRSX",0.0250620312987287,-0.0933067970641991,0.139,0.156,1
"STRIP1",0.0250791669774519,0.444078137820871,0.1,0.089,1
"IDE",0.025198401167021,0.284680282556554,0.129,0.117,1
"AAGAB",0.0254199489033414,0.096867606838573,0.105,0.092,1
"PRSS36",0.0254530317494223,-0.0728247612973103,0.164,0.182,1
"TERF2",0.0255294606917991,0.0888040122219333,0.179,0.166,1
"SRBD1",0.0255435730170039,-0.0563270471409318,0.108,0.122,1
"MRPS15",0.0258637676524576,-0.351217008781499,0.183,0.199,1
"RNF111",0.0258647242496596,0.175599132626231,0.237,0.225,1
"MRPL16",0.0261693815666624,-0.252644368715302,0.178,0.159,1
"SLC25A28",0.026607441763021,0.366646166623018,0.115,0.104,1
"RRP36",0.0267946222251611,-0.0803381855084631,0.135,0.12,1
"TBC1D5",0.0268960836868144,-0.135328303537664,0.258,0.273,1
"WDR13",0.0269047166131633,-0.207295342883548,0.092,0.104,1
"HACD3",0.0269532498510278,-0.292704321840584,0.185,0.201,1
"LIMA1",0.0270756872167007,-0.22737473547635,0.183,0.199,1
"PRDM2",0.0274211494369386,0.0284146210922375,0.217,0.244,1
"MRPS18A",0.0274503817517939,-0.181513490974871,0.104,0.09,1
"SPG7",0.0274906944462724,0.505652478843777,0.244,0.238,1
"TOR1A",0.0275848349717043,-0.276958374571476,0.119,0.132,1
"MAPK1",0.0278773009641092,0.101964360886486,0.293,0.279,1
"TMEM208",0.0280584987657922,-0.319553608694406,0.192,0.207,1
"SPTSSA",0.0281552433269113,-0.326855218083495,0.172,0.187,1
"ACSL4",0.0283245020954498,-0.270040139671641,0.227,0.244,1
"MIS18BP1",0.0288248167603853,0.0462669152823884,0.296,0.327,1
"YTHDC2",0.0288741853223325,-0.00312481215378829,0.254,0.28,1
"ABHD17A",0.0290398552423362,-0.212961724433453,0.316,0.338,1
"NPLOC4",0.0290991038937716,0.37616309179464,0.157,0.146,1
"SLC25A46",0.0291524634406434,0.0903290509485363,0.17,0.155,1
"MFSD10",0.0292243698638202,0.0930961604965462,0.167,0.153,1
"TFPT",0.0294785465810363,-0.126755423614442,0.16,0.142,1
"ANKRD13C",0.0295671836309298,-0.0425482171321581,0.105,0.119,1
"BCL10",0.0296239659847669,-0.0375771731098943,0.195,0.215,1
"COPB2",0.029668623813613,0.00775549689254473,0.313,0.301,1
"TRIM69",0.0298262896410138,-0.134721238915345,0.137,0.152,1
"MCTS1",0.0300427683086753,-0.484174223210218,0.158,0.169,1
"USP38",0.0300929736885921,0.00133684415247359,0.152,0.17,1
"PXK",0.0301433467021952,-0.226468141569562,0.161,0.177,1
"NAGPA",0.0301598523278871,0.141335337882273,0.146,0.133,1
"VTA1",0.0302585609313797,-0.0504104584880903,0.149,0.134,1
"ZNF652",0.0302735386274891,-0.0917953484218121,0.16,0.177,1
"TPCN1",0.0303192088992266,0.259232798307574,0.328,0.325,1
"IRF2BP2",0.0305498331433422,-0.00122280489279891,0.487,0.484,1
"EIF4EBP1",0.030611101858733,-0.147269300249001,0.295,0.276,1
"PDHB",0.0308061188874465,-0.340821489093662,0.158,0.172,1
"STAC3",0.0310928813213215,-0.0513622169296621,0.111,0.098,1
"DAZAP1",0.0311106474480863,0.100211389595308,0.195,0.182,1
"LPGAT1",0.0312711572887154,-0.150078149395551,0.188,0.205,1
"MTHFD1",0.0315656915112655,-0.0532986840999474,0.105,0.092,1
"CNP",0.0317017787239477,-0.169990835424672,0.158,0.174,1
"HIVEP1",0.0318109334472086,0.242981609193779,0.133,0.152,1
"POLD4",0.0321302602334886,-0.244546329517983,0.25,0.265,1
"CLEC2B",0.0321310045335949,0.0109596152261147,0.304,0.289,1
"KLF9",0.0322850023962082,0.239337536428826,0.176,0.165,1
"RALGDS",0.0322934264134569,0.457027993055065,0.135,0.125,1
"GATM",0.0323408457737108,-0.019088727440961,0.469,0.468,1
"PPP2R2D",0.0324416241124978,0.0514721349801115,0.139,0.156,1
"ACBD6",0.0325373208714366,0.242302392249469,0.18,0.168,1
"WDR37",0.0326259029421441,0.0969670418167738,0.129,0.145,1
"OGFOD3",0.0326580246340032,-0.461465102630754,0.098,0.11,1
"COMMD2",0.0327243125174638,-0.268427717030789,0.152,0.167,1
"TPRG1L",0.0327350454050395,0.00987566499042092,0.153,0.139,1
"RIMKLB",0.0327996856047028,0.144036215401236,0.244,0.275,1
"NDFIP1",0.0328726370898505,-0.166492984771545,0.406,0.428,1
"SLC12A9",0.0329563104049227,-0.0560114137636477,0.265,0.29,1
"TBC1D20",0.0330110961395503,-0.127666016178102,0.146,0.161,1
"CWC22",0.0330786385778221,-0.0827348564300689,0.141,0.157,1
"SNAP23",0.0330889556894133,0.0380947650496517,0.469,0.465,1
"CDYL",0.0331417762815979,0.0226980393402756,0.176,0.197,1
"MIA2",0.0334934618615003,0.196473341876101,0.2,0.188,1
"HYI",0.0336087349373572,-0.25242914646299,0.098,0.111,1
"STAT5B",0.0337036026910336,0.0116784251423914,0.137,0.155,1
"GPAT4",0.0337945556777072,-0.0384496777998919,0.15,0.167,1
"NDUFB6",0.0347167719209946,-0.176754707376032,0.24,0.22,1
"ARL2BP",0.0347872024651709,-0.14780328380376,0.147,0.132,1
"HPCAL1",0.0348514079154401,0.126889624617681,0.199,0.187,1
"AKT2",0.0348913468137031,-0.111832922162234,0.107,0.121,1
"TRAFD1",0.0350042378370919,0.116828794017836,0.133,0.12,1
"RAC2",0.0354793500885627,-0.306430041743448,0.227,0.243,1
"YWHAB",0.035608825030698,-0.200405132934529,0.697,0.749,1
"DCTD",0.0358124484389267,-0.0931664917404835,0.16,0.145,1
"SPAG7",0.0358823882365218,-0.34986227334081,0.217,0.232,1
"IKBKG",0.0360097205256333,0.238184656286537,0.115,0.104,1
"TAB2",0.0362420192251626,0.177820790176283,0.273,0.263,1
"SLC39A8",0.0363900571158091,0.365028382362037,0.103,0.093,1
"KPNA4",0.0365985547156314,0.090958502039844,0.368,0.359,1
"P2RX4",0.036877790606211,0.100037004395749,0.303,0.293,1
"BACE1",0.0369252478489657,0.0113966862315416,0.15,0.137,1
"CHMP7",0.0369792925462238,0.0851979081393195,0.101,0.09,1
"EIF2AK4",0.0370098040803707,0.189369434810588,0.221,0.211,1
"APAF1",0.0376256246713533,0.18338752555006,0.183,0.172,1
"SEC24D",0.0378112373809726,0.159748029535217,0.19,0.178,1
"NUDCD2",0.037971337401265,-0.562199736074178,0.149,0.16,1
"RPN2",0.0380093147917896,-0.188819727718752,0.507,0.542,1
"GCNT1",0.0380289267214075,0.175563388865637,0.133,0.121,1
"WWC2",0.0380815430119356,-0.0220948587563335,0.181,0.2,1
"GOSR1",0.0381420268467412,-0.10602407186775,0.21,0.23,1
"TRIP11",0.0381831817006948,-0.0702702285858711,0.258,0.279,1
"ARL1",0.0384188646161379,-0.465299396780197,0.172,0.184,1
"CMKLR1",0.0384289210293594,-0.14857564002469,0.413,0.446,1
"RALB",0.039090411673389,-0.000551256520444521,0.253,0.238,1
"CARM1",0.0392147612943157,0.139357353483452,0.222,0.209,1
"CTSS",0.0392736983531572,-0.102653176306771,0.777,0.854,1
"LINC00278",0.0393996292936536,0.684081442742041,0.117,0.109,1
"KLHL2",0.0396371354692485,0.129305551300716,0.159,0.148,1
"COQ4",0.039794538145145,0.0615560711256071,0.114,0.102,1
"POLG",0.0399043908682709,0.308315049720773,0.131,0.12,1
"CHMP1B",0.0399351243435715,0.0458827999220194,0.244,0.271,1
"SUPT7L",0.0402490806321011,0.261270950947164,0.144,0.132,1
"USP37",0.0405438730602832,0.0718529685268616,0.141,0.158,1
"SMG7",0.0406578006824924,0.182832910039498,0.144,0.133,1
"OSBPL2",0.0407130963181823,-0.137628104465352,0.098,0.11,1
"USP6NL",0.0407718088461264,0.0664441155613211,0.09,0.103,1
"CD36",0.0408657043835285,0.0566434307733719,0.607,0.758,1
"RASGRP4",0.0409071046424238,0.195876812134948,0.141,0.13,1
"PPP4C",0.0409353965105417,-0.00197074571125233,0.363,0.351,1
"KDM3A",0.0420319160779536,0.0896734661589856,0.167,0.186,1
"NKIRAS2",0.0421914638147253,-0.197593741770536,0.127,0.14,1
"RGL2",0.0422071623868423,0.00727076121261702,0.194,0.212,1
"DIP2A",0.0423821630752386,0.155699727379731,0.293,0.326,1
"MCPH1",0.0425803154320652,0.0275593433750041,0.089,0.102,1
"KLHL18",0.042615839719798,0.0395589682802666,0.2,0.221,1
"RAE1",0.0427329321111255,0.027897286118395,0.103,0.092,1
"LRCH3",0.0427405139209465,0.121047587135009,0.139,0.156,1
"BRAF",0.0429164206733079,0.233022477682628,0.168,0.187,1
"PRKRIP1",0.0429269320050332,0.297226444897754,0.127,0.117,1
"SETX",0.0429854092522943,0.092342432546465,0.441,0.443,1
"UBA7",0.0433152770907337,0.09043824560165,0.205,0.193,1
"NAA50",0.0433676310707206,0.030820059698651,0.239,0.226,1
"LSM10",0.0434450972161632,-0.395385211140836,0.209,0.222,1
"MPHOSPH6",0.0435172914081643,-0.277012662044916,0.092,0.103,1
"SEL1L",0.0436971784437394,0.0433154808091514,0.357,0.351,1
"PDCD2",0.0439026747159134,-0.146512059933733,0.138,0.124,1
"DDA1",0.0441191425178915,-0.249663740047919,0.128,0.14,1
"ATXN7L3B",0.044212146572472,0.115532025761444,0.22,0.209,1
"VAMP8",0.0443142063410895,-0.178698814364735,0.693,0.768,1
"ALDH16A1",0.0447503370005817,0.0013309807716404,0.202,0.189,1
"ITGA6",0.0451300575226999,-0.100568074426477,0.117,0.131,1
"CEP104",0.045544117338485,-0.124540174487441,0.106,0.119,1
"PPIC",0.0457208748374773,-0.185891030920988,0.119,0.132,1
"ERCC6L2",0.0457494030068234,0.0930542572633708,0.164,0.184,1
"BRD7",0.0459961982331692,-0.177990526340754,0.258,0.275,1
"PIGG",0.0462325783693563,0.506008764019987,0.11,0.101,1
"STOML2",0.0466670066967179,-0.382183274723919,0.155,0.167,1
"ANGEL2",0.0466974521122141,0.284601391236848,0.115,0.104,1
"MICU2",0.0467137336825303,-0.140090734109955,0.156,0.171,1
"LEMD2",0.0472389100077135,0.341543223145093,0.136,0.126,1
"SLK",0.047307969475705,-0.129462728385077,0.239,0.257,1
"MIER1",0.0475389522385546,-0.181458760362618,0.253,0.273,1
"PGM2",0.0479162928076898,-0.357716082626606,0.131,0.143,1
"SLC29A1",0.0480119491578592,0.0629233712173789,0.161,0.148,1
"CABIN1",0.0480998323232677,0.366307566206228,0.131,0.121,1
"SNHG8",0.0491110135408359,-0.0786746249378334,0.243,0.26,1
"FTX",0.049111834551455,0.356224846820262,0.195,0.217,1
"PDZD8",0.0492232055666332,0.330646488769671,0.111,0.101,1
"GALC",0.0493321307249623,-0.119544090441077,0.196,0.213,1
"SLC35A4",0.0494534385477902,0.0286860322098293,0.136,0.124,1
"DDX50",0.049653975925096,-0.0651410483502979,0.101,0.113,1
"MGAT4A",0.0498968136735347,0.0561966409898986,0.456,0.465,1
"RAB11FIP1",0.0500250874478429,0.0948723102895623,0.339,0.333,1
"PNISR",0.0500925111958255,0.155427817710966,0.386,0.421,1
"ATP1A1",0.0504439212015331,-0.0370450633936146,0.48,0.512,1
"CD86",0.0506410840189534,0.0231811363837874,0.403,0.399,1
"NBAS",0.05069672417477,-0.0350818044019755,0.14,0.155,1
"TBC1D22A",0.0512607816690644,-0.00701328111983472,0.229,0.246,1
